application_id,country_code,secondary_income,application_date,last_login,applicant_age,annual_income,credit_score,loan_amount,num_dependents,debt_to_income,account_score,monthly_payment,employment_type,loan_purpose,region,marital_status,branch_code,application_notes,is_homeowner,has_cosigner,loan_default
APP-200113,TWN,Dividend,2024-06-07,08-03-2021,37.0,66089.0,583,168621.13,0,0.957,9.33,"$4,518.03",Retired,Medical,North,Single,BR-031,Customer seeks a loan to cover home renovation and repairs; moderate credit risk profile. Ref-900113.,No,true,Yes
APP-200114,TWN,Dividend,2022-10-17,2022-01-15 00:00:00,32.0,58244.0,766,130031.64,1,0.766,0.05,"$3,589.86",Self-employed,Home,North,Divorced,BR-029,Borrower seeks a loan to cover a family vacation abroad; first-time applicant. Ref-900114.,No,false,Yes
APP-200115,TWN,Freelance,2024-04-18,2021-11-23 00:00:00,-,null,693,56080.82,1,0.419,7.53,"$1,512.93",Salaried,Car,North,Married,BR-017,Customer requests funding for tuition and education costs; moderate credit risk profile. Ref-900115.,No,true,No
APP-200116,TWN,Freelance,2023-08-04,11/11/2024,35.0,59289.0,674,58004.17,0,0.39,8.11,"$1,460.48",Self-employed,Home,North,Married,BR-018,Client requests funding for home renovation and repairs; first-time applicant. Ref-900116.,Yes,false,No
APP-200117,TWN,n/a,2022-04-15,06/01/2021,33.0,34002.0,636,26586.99,1,0.219,1.37,$710.53,Self-employed,Business,North,Married,BR-026,Borrower applies for credit toward medical expenses; moderate credit risk profile. Ref-900117.,No,true,No
APP-200118,TWN,?,2024-05-30,2024-04-08 00:00:00,31.0,86878.0,677,141036.97,1,0.376,4.19,"$3,581.64",Salaried,Car,North,Single,BR-003,Client requests funding for a family vacation abroad; first-time applicant. Ref-900118.,No,true,No
APP-200119,TWN,n/a,2021-02-05,2023-12-16 00:00:00,47.0,140256.0,774,313681.79,2,0.523,8.15,"$8,042.45",Salaried,Travel,North,Single,BR-017,Client seeks a loan to cover a new vehicle purchase; existing customer over 5 years. Ref-900119.,Yes,true,No
APP-200120,TWN,Freelance,2021-07-23,18-11-2022,34.0,140401.0,715,173393.18,2,0.362,0.14,"$4,449.33",NA,Car,North,Married,BR-035,Client applies for credit toward medical expenses; first-time applicant. Ref-900120.,Yes,false,No
APP-200121,TWN,null,2024-07-19,20-11-2021,20.0,113315.0,649,327044.17,1,0.978,6.28,"$8,851.28",Contract,Medical,North,Married,BR-037,Customer seeks a loan to cover home renovation and repairs; first-time applicant. Ref-900121.,No,true,Yes
APP-200122,TWN,NA,2024-03-04,25-05-2021,-,36973.0,631,19803.12,1,0.196,7.93,$556.27,Salaried,Car,North,Married,BR-030,Borrower requests funding for tuition and education costs; moderate credit risk profile. Ref-900122.,No,true,No
APP-200123,TWN,-,2022-03-13,12/29/2022,32.0,128013.0,649,315386.79,2,0.575,5.13,"$8,877.08",Salaried,Home,North,Married,BR-032,Borrower seeks a loan to cover medical expenses; stable employment history. Ref-900123.,No,true,No
APP-200124,TWN,Rental,2024-12-10,02/16/2024,44.0,41869.0,718,38730.44,1,0.282,7.26,"$1,105.12",Self-employed,Car,North,Single,BR-017,Applicant needs financing for expanding a small business; existing customer over 5 years. Ref-900124.,Yes,false,No
APP-200125,TWN,,2023-08-18,25-04-2022,44.0,58307.0,807,174627.77,0,0.645,2.26,"$4,547.56",Unemployed,Education,North,Single,BR-041,Applicant requests funding for home renovation and repairs; first-time applicant. Ref-900125.,No,true,No
APP-200126,TWN,n/a,2021-12-21,2024-02-16 00:00:00,54.0,150706.0,604,112402.25,2,0.235,1.99,"$2,990.92",Unemployed,Medical,North,Married,BR-030,Borrower requests funding for a family vacation abroad; moderate credit risk profile. Ref-900126.,No,false,No
APP-200127,TWN,-,2024-06-06,2021/12/11,53.0,35033.0,677,98184.55,2,1.045,3.63,"$2,523.64",Salaried,Home,North,Single,BR-023,Borrower requests funding for a family vacation abroad; existing customer over 5 years. Ref-900127.,Yes,true,No
APP-200128,TWN,?,2024-12-18,2022/03/11,33.0,91185.0,651,137121.75,4,0.404,1.79,"$4,117.78",Contract,Car,North,Married,BR-045,Applicant needs financing for home renovation and repairs; existing customer over 5 years. Ref-900128.,No,false,No
APP-200129,TWN,n/a,2024-03-11,2024-09-27 00:00:00,38.0,68915.0,625,83825.23,0,0.408,3.46,"$2,168.78",-,Medical,North,Single,BR-003,Customer applies for credit toward a new vehicle purchase; first-time applicant. Ref-900129.,No,true,Yes
APP-200130,TWN,,2023-07-02,05-05-2023,25.0,55490.0,705,33405.8,1,0.197,9.48,$952.41,Salaried,Home,North,Single,BR-007,Customer requests funding for a new vehicle purchase; good repayment record. Ref-900130.,No,false,No
APP-200131,TWN,Rental,2024-06-13,11-01-2023,60.0,38638.0,716,40504.48,1,0.349,5.73,"$1,124.03",Salaried,Car,North,Married,BR-022,Customer needs financing for expanding a small business; stable employment history. Ref-900131.,Yes,false,No
APP-200132,TWN,Pension,2024-03-22,03/27/2023,45.0,73958.0,579,107841.77,0,0.345,3.4,"$2,740.64",Self-employed,Home,North,Married,BR-034,Customer seeks a loan to cover tuition and education costs; good repayment record. Ref-900132.,Yes,false,No
APP-200133,TWN,-,2022-12-16,2023/08/08,57.0,47482.0,606,134819.82,3,0.857,2.72,"$3,992.48",Salaried,Medical,North,Separated,BR-009,Applicant seeks a loan to cover medical expenses; stable employment history. Ref-900133.,Yes,true,No
APP-200134,TWN,n/a,2024-01-13,2023-04-10 00:00:00,36.0,100975.0,761,294766.34,1,0.616,9.52,"$8,199.12",Unemployed,Home,North,Widowed,BR-045,Borrower applies for credit toward tuition and education costs; good repayment record. Ref-900134.,No,false,Yes
APP-200135,TWN,?,2024-05-14,2023-10-26 00:00:00,18.0,110431.0,700,77198.46,0,0.197,4.44,"$2,170.30",Salaried,Business,North,Single,BR-040,Borrower seeks a loan to cover a new vehicle purchase; good repayment record. Ref-900135.,Yes,false,Yes
APP-200136,TWN,,2021-02-18,09-12-2021,null,30042.0,714,57227.53,1,0.401,9.8,"$1,669.29",Salaried,Business,North,Married,BR-006,Applicant requests funding for home renovation and repairs; existing customer over 5 years. Ref-900136.,Yes,false,No
APP-200137,TWN,n/a,2022-11-05,2024-04-13 00:00:00,41.0,NA,643,27037.51,1,0.229,5.16,$721.86,Salaried,Car,North,Married,BR-010,Applicant needs financing for a family vacation abroad; moderate credit risk profile. Ref-900137.,Yes,true,No
APP-200138,TWN,Freelance,2024-09-28,2021/01/14,42.0,51045.0,651,38764.24,0,0.204,5.21,"$1,052.62",Salaried,Travel,North,Married,BR-011,Client requests funding for home renovation and repairs; stable employment history. Ref-900138.,No,true,No
APP-200139,TWN,Freelance,2022-01-21,01/20/2022,41.0,33161.0,709,67639.97,2,0.509,8.97,"$1,744.90",Self-employed,Car,North,Married,BR-037,Client seeks a loan to cover medical expenses; moderate credit risk profile. Ref-900139.,No,true,No
APP-200140,TWN,,2023-06-17,04/02/2022,48.0,34237.0,643,62211.6,1,0.692,7.43,"$1,858.72",Salaried,Home,North,Married,BR-015,Client needs financing for medical expenses; stable employment history. Ref-900140.,No,false,No
APP-200141,TWN,?,2022-12-04,2021/04/25,46.0,62588.0,601,172154.48,1,0.788,5.81,"$4,669.28",NA,Education,North,Married,BR-020,Borrower needs financing for tuition and education costs; first-time applicant. Ref-900141.,No,false,Yes
APP-200142,TWN,Rental,2023-05-07,2024-04-01 00:00:00,21.0,n/a,678,148885.91,4,0.834,4.27,"$4,424.17",Salaried,Medical,North,Widowed,BR-044,Customer requests funding for a family vacation abroad; good repayment record. Ref-900142.,No,false,No
APP-200143,TWN,Dividend,2022-05-05,11/14/2022,53.0,26215.0,740,23571.51,0,0.336,8.78,$700.88,Self-employed,Travel,North,Married,BR-042,Customer applies for credit toward home renovation and repairs; existing customer over 5 years. Ref-900143.,No,false,No
APP-200144,TWN,Pension,2023-07-20,2023/11/17,NA,45750.0,606,95372.11,1,0.635,4.12,"$2,599.33",Salaried,Home,North,Single,BR-001,Client needs financing for a new vehicle purchase; stable employment history. Ref-900144.,No,false,Yes
APP-200145,TWN,,2024-01-26,09/06/2021,34.0,77610.0,751,195252.15,0,0.701,9.23,"$5,528.46",Contract,Home,North,Married,BR-034,Applicant needs financing for a new vehicle purchase; first-time applicant. Ref-900145.,No,true,No
APP-200146,TWN,-,2023-12-14,20-12-2024,61.0,32757.0,726,79642.82,2,0.845,0.69,"$2,096.02",Salaried,Education,North,Married,BR-025,Client applies for credit toward expanding a small business; moderate credit risk profile. Ref-900146.,No,true,No
APP-200147,TWN,Rental,2024-04-29,30-01-2021,51.0,37730.0,618,72374.31,1,0.499,4.3,"$2,002.79",Salaried,Car,North,Separated,BR-017,Client requests funding for a family vacation abroad; first-time applicant. Ref-900147.,No,false,No
APP-200148,TWN,Rental,2022-01-05,07/27/2023,36.0,132434.0,678,235824.9,1,0.41,5.2,"$6,308.58",Unemployed,Home,North,Married,BR-012,Client needs financing for a new vehicle purchase; first-time applicant. Ref-900148.,Yes,false,No
APP-200149,TWN,-,2021-07-26,04-09-2024,18.0,115683.0,675,223005.53,3,0.662,9.51,"$6,727.14",Self-employed,Education,North,Married,BR-026,Applicant seeks a loan to cover a family vacation abroad; stable employment history. Ref-900149.,Yes,true,Yes
APP-200150,TWN,Rental,2023-03-03,2024/06/27,42.0,-,722,40808.29,1,0.459,2.51,"$1,172.03",Salaried,Car,North,Single,BR-007,Client applies for credit toward medical expenses; existing customer over 5 years. Ref-900150.,Yes,false,No
APP-200151,TWN,,2021-08-29,2023-07-04 00:00:00,46.0,30470.0,724,58282.53,1,0.764,8.06,"$1,747.80",Salaried,Education,North,Single,BR-035,Customer needs financing for a new vehicle purchase; existing customer over 5 years. Ref-900151.,Yes,false,Yes
APP-200152,TWN,,2023-07-06,2024-11-30 00:00:00,39.0,-,587,197322.29,1,0.844,6.76,"$5,205.86",Self-employed,Travel,North,Married,BR-001,Client needs financing for medical expenses; moderate credit risk profile. Ref-900152.,No,true,No
APP-200153,TWN,Dividend,2022-07-15,28-08-2022,25.0,33000.0,584,45208.33,2,0.52,7.17,"$1,182.16",Retired,Business,North,Single,BR-007,Borrower needs financing for a new vehicle purchase; good repayment record. Ref-900153.,No,false,No
APP-200154,TWN,?,2023-11-16,2022-06-03 00:00:00,31.0,52765.0,749,84515.71,0,0.334,6.3,"$2,113.81",Salaried,Home,North,Married,BR-019,Applicant applies for credit toward tuition and education costs; first-time applicant. Ref-900154.,Yes,false,Yes
APP-200155,TWN,null,2022-11-08,2021/07/19,25.0,47780.0,685,76216.14,1,0.326,9.72,"$2,153.85",NA,Home,North,Single,BR-019,Client requests funding for expanding a small business; good repayment record. Ref-900155.,No,false,Yes
APP-200156,TWN,,2023-04-01,2023-10-12 00:00:00,43.0,,707,211243.53,1,0.72,3.33,"$5,626.05",Self-employed,Education,North,Single,BR-014,Customer seeks a loan to cover home renovation and repairs; existing customer over 5 years. Ref-900156.,No,false,No
APP-200157,TWN,-,2024-10-28,01/17/2024,50.0,16910.0,701,18801.11,0,0.408,3.98,$498.72,Retired,Home,North,Single,BR-040,Borrower seeks a loan to cover expanding a small business; moderate credit risk profile. Ref-900157.,No,false,No
APP-200158,TWN,NA,2023-07-07,03/27/2021,?,19905.0,784,31819.14,1,0.472,2.03,$875.23,null,Home,North,Divorced,BR-017,Client applies for credit toward medical expenses; first-time applicant. Ref-900158.,No,false,Yes
APP-200159,TWN,Dividend,2024-10-06,2023/02/18,31.0,32432.0,594,77130.06,1,0.766,0.51,"$2,171.64",Salaried,Business,North,Single,BR-011,Customer requests funding for medical expenses; moderate credit risk profile. Ref-900159.,Yes,false,No
APP-200160,TWN,NA,2021-12-21,06/25/2023,43.0,99403.0,753,147183.11,2,0.404,2.13,"$4,293.82",Salaried,Car,North,Single,BR-036,Borrower applies for credit toward a new vehicle purchase; stable employment history. Ref-900160.,Yes,false,No
APP-200161,TWN,?,2024-11-12,12-09-2021,47.0,55428.0,621,146261.17,3,0.71,9.15,"$4,376.18",Unemployed,Medical,North,Married,BR-026,Client requests funding for home renovation and repairs; first-time applicant. Ref-900161.,No,false,Yes
APP-200162,TWN,n/a,2021-11-10,2023/01/13,34.0,25486.0,728,47008.33,0,0.491,8.4,"$1,225.95",Salaried,Education,North,Married,BR-020,Applicant applies for credit toward a new vehicle purchase; first-time applicant. Ref-900162.,No,false,No
APP-200163,TWN,?,2023-12-02,05-12-2024,38.0,76611.0,771,57251.97,2,0.192,1.12,"$1,588.21",?,Home,North,Divorced,BR-030,Client requests funding for medical expenses; stable employment history. Ref-900163.,Yes,false,No
APP-200164,TWN,n/a,2021-03-09,07-03-2024,65.0,85292.0,582,120848.68,2,0.294,6.04,"$3,638.47",Self-employed,Medical,North,Married,BR-018,Customer needs financing for a new vehicle purchase; existing customer over 5 years. Ref-900164.,No,false,No
APP-200165,TWN,?,2023-09-16,10/20/2024,42.0,52948.0,706,45851.0,1,0.29,4.79,"$1,227.30",Unemployed,Medical,North,Single,BR-033,Borrower requests funding for expanding a small business; good repayment record. Ref-900165.,No,true,No
APP-200166,TWN,-,2024-07-09,10-02-2023,51.0,50753.0,658,81123.49,0,0.418,5.95,"$2,277.94",Salaried,Home,North,Married,BR-025,Client requests funding for expanding a small business; first-time applicant. Ref-900166.,No,true,No
APP-200167,TWN,Rental,2022-01-30,2024-09-15 00:00:00,35.0,74520.0,657,105115.81,2,0.541,6.59,"$2,888.10",Salaried,Travel,North,Married,BR-012,Applicant seeks a loan to cover a family vacation abroad; good repayment record. Ref-900167.,No,false,No
APP-200168,TWN,Freelance,2021-08-18,2024-11-08 00:00:00,41.0,109615.0,681,147808.88,0,0.429,3.07,"$4,310.12",Unemployed,Home,North,Single,BR-023,Client needs financing for expanding a small business; stable employment history. Ref-900168.,No,false,Yes
APP-200169,TWN,?,2022-06-29,21-04-2024,19.0,64616.0,605,166285.29,0,0.595,9.61,"$4,829.98",Self-employed,Car,North,Single,BR-004,Client needs financing for home renovation and repairs; existing customer over 5 years. Ref-900169.,Yes,false,No
APP-200170,TWN,?,2021-04-08,2022/10/05,40.0,78163.0,611,214424.98,0,0.71,4.66,"$5,835.80",Retired,Car,North,Married,BR-033,Borrower applies for credit toward tuition and education costs; first-time applicant. Ref-900170.,No,false,Yes
APP-200171,TWN,Rental,2021-01-04,02/16/2023,null,58448.0,723,139649.81,0,0.565,6.28,"$3,697.24",Contract,Car,East,Widowed,BR-042,Client seeks a loan to cover a family vacation abroad; stable employment history. Ref-900171.,No,false,No
APP-200172,TWN,-,2022-09-17,07-11-2022,65.0,49482.0,736,119515.63,1,0.848,6.35,"$3,406.25",Self-employed,Travel,North,Married,BR-028,Customer applies for credit toward a family vacation abroad; existing customer over 5 years. Ref-900172.,Yes,false,Yes
APP-200173,TWN,NA,2024-05-01,15-03-2022,?,37875.0,638,103474.39,0,0.685,1.84,"$3,123.96",,Home,North,Married,BR-026,Borrower seeks a loan to cover expanding a small business; existing customer over 5 years. Ref-900173.,Yes,false,Yes
APP-200174,TWN,,2022-08-12,11-04-2023,48.0,68060.0,577,190159.41,1,0.871,0.62,"$5,178.26",Salaried,Medical,North,Single,BR-020,Customer seeks a loan to cover expanding a small business; stable employment history. Ref-900174.,Yes,false,Yes
APP-200175,TWN,,2022-02-08,2023-08-10 00:00:00,41.0,51529.0,838,48229.27,0,0.268,4.12,"$1,339.60",Contract,Business,North,Single,BR-028,Applicant seeks a loan to cover home renovation and repairs; moderate credit risk profile. Ref-900175.,Yes,false,No
APP-200176,TWN,Dividend,2021-11-24,2024/05/02,-,53007.0,754,145426.39,0,0.751,7.64,"$3,835.17",Salaried,Home,North,Married,BR-045,Applicant requests funding for a new vehicle purchase; existing customer over 5 years. Ref-900176.,No,false,No
APP-200177,TWN,,2021-04-26,2021/08/09,38.0,95307.0,703,86030.77,1,0.337,8.15,"$2,574.79",Salaried,Home,North,Divorced,BR-008,Applicant requests funding for a family vacation abroad; stable employment history. Ref-900177.,Yes,true,No
APP-200178,TWN,?,2022-07-30,01/17/2023,47.0,76420.0,606,90153.16,0,0.357,7.3,"$2,281.00",Self-employed,Home,North,Married,BR-044,Client needs financing for expanding a small business; moderate credit risk profile. Ref-900178.,Yes,false,Yes
APP-200179,TWN,Pension,2022-04-06,06/20/2023,31.0,92508.0,637,229159.0,0,0.649,1.13,"$6,214.19",Retired,Home,North,Single,BR-034,Client needs financing for a family vacation abroad; moderate credit risk profile. Ref-900179.,No,false,No
APP-200180,TWN,Dividend,2022-10-18,2023-06-13 00:00:00,51.0,27233.0,694,23355.52,0,0.201,9.13,$595.57,Self-employed,Home,North,Married,BR-030,Applicant requests funding for tuition and education costs; good repayment record. Ref-900180.,No,false,No
APP-200181,TWN,NA,2022-04-17,04/07/2021,28.0,79157.0,611,230448.16,2,0.756,8.02,"$6,326.26",Salaried,Business,North,Single,BR-041,Customer seeks a loan to cover tuition and education costs; first-time applicant. Ref-900181.,No,true,No
APP-200182,TWN,,2023-05-13,10-12-2023,19.0,44581.0,788,126130.98,2,0.673,8.78,"$3,573.63",Salaried,Home,South,Single,BR-037,Borrower applies for credit toward tuition and education costs; moderate credit risk profile. Ref-900182.,No,false,No
APP-200183,TWN,?,2023-11-24,01/20/2021,28.0,39970.0,687,19993.6,1,0.166,5.23,$512.03,Salaried,Home,North,Married,BR-035,Client applies for credit toward home renovation and repairs; moderate credit risk profile. Ref-900183.,No,true,No
APP-200184,TWN,Pension,,07/28/2023,20.0,39102.0,705,81758.52,1,0.729,9.16,"$2,346.71",Salaried,Home,North,Married,BR-008,Applicant applies for credit toward a family vacation abroad; good repayment record. Ref-900184.,No,false,Yes
APP-200185,TWN,,2021-01-09,11-11-2023,24.0,109721.0,606,308722.3,2,0.899,0.47,"$8,174.10",Self-employed,Home,North,Married,BR-005,Customer needs financing for tuition and education costs; existing customer over 5 years. Ref-900185.,No,true,Yes
APP-200186,TWN,n/a,2022-02-09,2022-03-15 00:00:00,54.0,90575.0,615,167658.7,3,0.634,0.3,"$4,387.82",Self-employed,Car,North,Divorced,BR-043,Customer requests funding for expanding a small business; stable employment history. Ref-900186.,No,false,Yes
APP-200187,TWN,-,2021-12-02,2022/05/16,38.0,41838.0,623,77120.55,1,0.645,0.2,"$2,072.80",Salaried,Business,North,Married,BR-044,Client applies for credit toward medical expenses; good repayment record. Ref-900187.,Yes,false,No
APP-200188,TWN,-,2021-05-10,14-02-2022,43.0,33901.0,697,66682.23,0,0.619,2.53,"$2,011.25",Salaried,Business,North,Married,BR-040,Applicant seeks a loan to cover a family vacation abroad; good repayment record. Ref-900188.,Yes,false,No
APP-200189,TWN,Dividend,2024-08-01,2023-10-15 00:00:00,54.0,60287.0,659,113513.17,3,0.448,2.49,"$3,394.10",Salaried,Home,North,Married,BR-011,Customer applies for credit toward home renovation and repairs; stable employment history. Ref-900189.,No,false,Yes
